1382010282357239811,1382010282357239811,2021-04-13 12:38:22 Eastern Daylight Time,2021-04-13,12:38:22,-0400,1306526967676755974,britishhodl,BRITISH HODL 💎🍆🤑,,$MSTR is getting ready to explode,en,[],[],[],9,7,203,[],['mstr'],https://twitter.com/BritishHodl/status/1382010282357239811,False,,0,,,,,,,,[],,,,
1382004556767371264,1382004556767371264,2021-04-13 12:15:37 Eastern Daylight Time,2021-04-13,12:15:37,-0400,2429563184,chartguys,TheChartGuys,,The #Crypto #Bitcoin $COIN hype and FOMO is palpable leading into tomorrow.   $MSTR $RIOT $MARA Money flying around out there!  Congrats on the new all time high $BTC bulls.,en,[],[],[],4,6,61,"['crypto', 'bitcoin']","['coin', 'mstr', 'riot', 'mara', 'btc']",https://twitter.com/ChartGuys/status/1382004556767371264,False,,0,,,,,,,,[],,,,
1381890896682123268,1381890896682123268,2021-04-13 04:43:58 Eastern Daylight Time,2021-04-13,04:43:58,-0400,886429487797161985,red_bullish,B Brown,,"$BTC BITCOIN NEW ALL TIME HIGHS $62,000+ , Crypto related stocks will rally tomorow $sos $mara $riot $ebon $can $sq $mstr $pypl",en,[],[],[],2,1,19,[],"['btc', 'sos', 'mara', 'riot', 'ebon', 'can', 'sq', 'mstr', 'pypl']",https://twitter.com/Red_BULLish/status/1381890896682123268,False,,0,,,,,,,,[],,,,
1381613256322732037,1381613256322732037,2021-04-12 10:20:44 Eastern Daylight Time,2021-04-12,10:20:44,-0400,1231508144913821696,swehodl,Maximiliam Bitcoin 🕳🐇,,Sell half of my $MSTR and $RIOT and put into Bitcoin? Bought the stocks in October. Is there any Financial advisor here?,en,[],[],[],12,1,15,[],"['mstr', 'riot']",https://twitter.com/swehodl/status/1381613256322732037,False,,0,,,,,,,,[],,,,
1381595109943345152,1381595109943345152,2021-04-12 09:08:37 Eastern Daylight Time,2021-04-12,09:08:37,-0400,2176983931,ronniemoas,Ronnie Moas | Nomad | Stocks | BTC | Charity,,"$MSTR now paying directors all fees for their service in #bitcoin &gt; In approving $BTC as a form of compensation, MSTR shows its commitment to BTC &amp; its ability to serve as a store of value, supported by a robust &amp; open-source architecture, untethered to sovereign monetary policy",en,[],[],[],1,5,39,['bitcoin'],"['mstr', 'btc']",https://twitter.com/RonnieMoas/status/1381595109943345152,False,,0,,,,,,,,[],,,,
1381580356797804548,1381580356797804548,2021-04-12 08:10:00 Eastern Daylight Time,2021-04-12,08:10:00,-0400,817007725666242561,marketrebels,Market Rebellion,,$MSTR board members now being paid in $BTC,en,[],[],[],0,5,52,[],"['mstr', 'btc']",https://twitter.com/MarketRebels/status/1381580356797804548,False,,0,,,,,,,,[],,,,
1380475038344839173,1380475038344839173,2021-04-09 06:57:51 Eastern Daylight Time,2021-04-09,06:57:51,-0400,1219258832985174017,inartecarlodoss,(Monte) Carlo (de Lev) Dossi ditto Casio Dossi,,"In case anyone missed it, HSBC implemented a policy change that precludes clients from accessing cryptocurrencies. What’s interesting is that $MSTR is included in the ban. Should $TSLA be too?  HSBC have had to tighten anti-money laundering considerably after repeated breaches",en,[],[],[],16,15,147,[],"['mstr', 'tsla']",https://twitter.com/INArteCarloDoss/status/1380475038344839173,False,,0,,,,,,,,[],,,,
1379181559782109184,1379181559782109184,2021-04-05 17:18:02 Eastern Daylight Time,2021-04-05,17:18:02,-0400,972557412577284096,nanixbt,naniなに🐉🐉🐉🐉🐉,,"MicroStrategy has purchased an additional ~0.00000243 bitcoins for $0.14 in cash at an average price of ~$59,339 per #bitcoin.  As of 4/5/2021, we #hodl ~91,579 bitcoins acquired for ~$2.226 billion at an average price of ~$24,311 per bitcoin.  $MSTR",en,[],[],[],2,0,31,"['bitcoin', 'hodl']",['mstr'],https://twitter.com/NaniXBT/status/1379181559782109184,False,,0,,,,,,,,[],,,,
1379168468893847558,1379168468893847558,2021-04-05 16:26:01 Eastern Daylight Time,2021-04-05,16:26:01,-0400,61342056,optionshawk,Joe Kunkle,,"Microstrategy $MSTR morning buyer of 150 January 2023 $800 calls for $4.4M  Has diverged from BitCoin a bit lately, but bull wedge forming",en,[],[],[],0,3,34,[],['mstr'],https://twitter.com/OptionsHawk/status/1379168468893847558,False,,0,,,,,,,,[],,,,
1377619134482161672,1377619134482161672,2021-04-01 09:49:31 Eastern Daylight Time,2021-04-01,09:49:31,-0400,1306526967676755974,britishhodl,BRITISH HODL 💎🍆🤑,,$MSTR / $RIOT / $MARA $GBTC - PUMPING,en,[],[],[],3,0,22,[],"['mstr', 'riot', 'mara', 'gbtc']",https://twitter.com/BritishHodl/status/1377619134482161672,False,,0,,,,,,,,[],,,,
