,open,high,low,close,volume,ticker,predicted_close_390,true_close_390,buy_profit,sell_profit
2021-04-15 15:05:00,154.61000061035156,154.79989624023438,154.3903045654297,154.4871063232422,5779,GME,152.00984,158.27999877929688,0.0,-3.7928924560546875
2021-04-15 15:06:00,154.33999633789062,154.8000030517578,154.3000030517578,154.3000030517578,16110,GME,151.89503,158.97999572753906,0.0,-4.67999267578125
2021-04-15 15:07:00,154.47000122070312,154.7899932861328,154.31629943847656,154.59359741210938,9900,GME,151.76205,157.8000030517578,0.0,-3.2064056396484375
2021-04-15 15:08:00,154.60000610351562,155.4571990966797,154.60000610351562,155.1999969482422,16058,GME,151.69038,157.50770568847656,0.0,-2.307708740234375
2021-04-15 15:09:00,155.28500366210938,155.36990356445312,155.28500366210938,155.36990356445312,1482,GME,151.9315,157.610107421875,0.0,-2.240203857421875
2021-04-15 15:10:00,155.1999969482422,155.1999969482422,155.1999969482422,155.1999969482422,23005,GME,152.03787,157.14999389648438,0.0,-1.9499969482421875
2021-04-15 15:11:00,155.1649932861328,155.3300018310547,154.72000122070312,154.97999572753906,6434,GME,152.21605,156.7050018310547,0.0,-1.725006103515625
2021-04-15 15:12:00,155.11000061035156,155.17999267578125,154.7100067138672,155.17999267578125,6777,GME,152.23123,156.24000549316406,0.0,-1.0600128173828125
2021-04-15 15:13:00,155.14990234375,155.39990234375,155.0,155.38999938964844,12356,GME,152.31528,155.77000427246094,0.0,-0.3800048828125
2021-04-15 15:14:00,155.3690948486328,155.39999389648438,154.8300018310547,154.8300018310547,7547,GME,152.36557,156.0,0.0,-1.1699981689453125
2021-04-15 15:15:00,154.94000244140625,155.0198974609375,154.5,154.7100067138672,13486,GME,152.45209,155.52999877929688,0.0,-0.8199920654296875
2021-04-15 15:16:00,154.77999877929688,154.9600067138672,154.67999267578125,154.75999450683594,3767,GME,152.63062,156.0,0.0,-1.2400054931640625
2021-04-15 15:17:00,154.75,155.17999267578125,154.75,154.90499877929688,11947,GME,153.11305,156.00999450683594,0.0,-1.1049957275390625
2021-04-15 15:18:00,154.7769012451172,154.7899932861328,153.97999572753906,154.0,34843,GME,153.12888,156.3000030517578,0.0,-2.3000030517578125
2021-04-15 15:19:00,154.00999450683594,154.6199951171875,153.84010314941406,154.01010131835938,24904,GME,153.01869,156.41659545898438,0.0,-2.406494140625
2021-04-15 15:20:00,154.2100067138672,154.79429626464844,154.19000244140625,154.78990173339844,6157,GME,153.06345,156.07000732421875,0.0,-1.2801055908203125
2021-04-15 15:21:00,154.7899932861328,155.1898956298828,154.72000122070312,154.97999572753906,12580,GME,153.1149,156.13999938964844,0.0,-1.160003662109375
2021-04-15 15:22:00,154.85629272460938,155.0,154.6999969482422,154.9199981689453,9681,GME,153.06075,156.03990173339844,0.0,-1.119903564453125
2021-04-15 15:23:00,154.92999267578125,155.12989807128906,154.6699981689453,154.88999938964844,7245,GME,153.10725,155.9976043701172,0.0,-1.10760498046875
2021-04-15 15:24:00,154.9398956298828,154.9398956298828,154.3300018310547,154.35000610351562,8491,GME,153.13147,155.5,0.0,-1.149993896484375
2021-04-15 15:25:00,154.39999389648438,154.5,154.05999755859375,154.5,9003,GME,153.19234,155.72999572753906,0.0,-1.2299957275390625
2021-04-15 15:26:00,154.49000549316406,154.5500030517578,154.24000549316406,154.28759765625,8514,GME,153.3191,155.3000030517578,0.0,-1.0124053955078125
2021-04-15 15:27:00,154.39990234375,154.5399932861328,153.9499969482422,154.25,30991,GME,153.27202,155.52999877929688,0.0,-1.279998779296875
2021-04-15 15:28:00,154.39999389648438,154.4499969482422,154.03509521484375,154.3000030517578,5208,GME,153.26572,155.66029357910156,0.0,-1.36029052734375
2021-04-15 15:29:00,154.32000732421875,154.32000732421875,153.9499969482422,154.07000732421875,61101,GME,153.00568,155.25,0.0,-1.17999267578125
2021-04-15 15:30:00,154.18719482421875,154.69000244140625,154.17999267578125,154.6374969482422,5158,GME,152.94539,156.6300048828125,0.0,-1.9925079345703125
2021-04-15 15:31:00,154.66000366210938,155.40660095214844,154.66000366210938,155.08999633789062,14282,GME,152.84828,156.5301055908203,0.0,-1.4401092529296875
2021-04-15 15:32:00,155.1999969482422,155.3800048828125,154.75680541992188,154.99000549316406,13660,GME,152.76758,156.0,0.0,-1.0099945068359375
2021-04-15 15:33:00,155.0,155.36000061035156,154.99000549316406,155.10000610351562,10451,GME,152.68138,156.4788055419922,0.0,-1.3787994384765625
2021-04-15 15:34:00,155.19000244140625,155.47830200195312,155.1157989501953,155.23199462890625,12937,GME,152.61934,156.03089904785156,0.0,-0.7989044189453125
2021-04-15 15:35:00,155.33999633789062,155.6199951171875,155.22999572753906,155.51190185546875,8972,GME,152.5552,155.69000244140625,0.0,-0.1781005859375
2021-04-15 15:36:00,155.45989990234375,156.44000244140625,155.22999572753906,155.64869689941406,21311,GME,152.49849,155.80499267578125,0.0,-0.1562957763671875
2021-04-15 15:37:00,155.79440307617188,156.25,155.64999389648438,156.21200561523438,9818,GME,152.4525,156.11390686035156,0.0,0.0980987548828125
2021-04-15 15:38:00,156.1300048828125,156.1300048828125,155.56829833984375,155.66940307617188,7270,GME,152.46747,155.67449951171875,0.0,-0.005096435546875
2021-04-15 15:39:00,155.71499633789062,155.97000122070312,155.6300048828125,155.9600067138672,6691,GME,152.40018,155.50999450683594,0.0,0.45001220703125
2021-04-15 15:40:00,155.86000061035156,156.11000061035156,155.6999969482422,155.8394012451172,10770,GME,152.4214,155.6699981689453,0.0,0.169403076171875
2021-04-15 15:41:00,155.72000122070312,155.77000427246094,155.5,155.5,6978,GME,152.73,155.97999572753906,0.0,-0.4799957275390625
2021-04-15 15:42:00,155.39999389648438,155.67999267578125,155.39999389648438,155.55990600585938,4681,GME,152.76677,155.72129821777344,0.0,-0.1613922119140625
2021-04-15 15:43:00,155.25,155.35000610351562,154.9636993408203,155.3000030517578,20686,GME,152.70177,156.0,0.0,-0.6999969482421875
2021-04-15 15:44:00,155.47000122070312,155.5684051513672,155.13999938964844,155.47000122070312,9196,GME,152.84584,155.89999389648438,0.0,-0.42999267578125
2021-04-15 15:45:00,155.47999572753906,155.97999572753906,155.47999572753906,155.97999572753906,11587,GME,153.03906,155.75,0.0,0.2299957275390625
2021-04-15 15:46:00,155.9499969482422,156.19000244140625,155.60000610351562,156.11000061035156,13502,GME,153.06174,155.3347930908203,0.0,0.77520751953125
2021-04-15 15:47:00,156.04910278320312,156.49000549316406,156.04910278320312,156.40460205078125,15311,GME,153.15778,155.5699005126953,0.0,0.8347015380859375
2021-04-15 15:48:00,156.42770385742188,156.73989868164062,156.2006072998047,156.69520568847656,10085,GME,153.21904,155.4001007080078,0.0,1.29510498046875
2021-04-15 15:49:00,156.6416015625,156.72999572753906,155.72999572753906,155.9488067626953,16829,GME,153.16212,155.62989807128906,0.0,0.31890869140625
