,open,high,low,close,adjclose,volume,ticker,predicted_adjclose_1,true_adjclose_1,buy_profit,sell_profit
2013-03-27,16.302143096923828,16.314285278320312,16.09749984741211,16.145713806152344,14.112605094909668,331237200.0,AAPL,14.818112,13.818540573120117,-0.2940645217895508,0.0
2013-03-28,16.065000534057617,16.136428833007812,15.772143363952637,15.809286117553711,13.818540573120117,442839600.0,AAPL,14.729202,13.38930606842041,-0.42923450469970703,0.0
2013-04-01,15.782142639160156,15.846428871154785,15.276429176330566,15.318214416503906,13.38930606842041,389732000.0,AAPL,14.583404,13.41677761077881,0.027471542358400214,0.0
2013-04-02,15.271429061889648,15.647856712341309,15.228570938110352,15.349642753601074,13.416777610778809,529519200.0,AAPL,14.418651,13.485452651977539,0.06867504119873047,0.0
2013-04-03,15.406070709228516,15.617142677307129,15.368213653564453,15.428214073181152,13.485452651977539,363216000.0,AAPL,14.303231,13.352156639099123,-0.1332960128784162,0.0
2013-04-04,15.491429328918457,15.535714149475098,15.1875,15.275713920593262,13.352156639099121,358447600.0,AAPL,14.20445,13.21105670928955,-0.1410999298095703,0.0
2013-04-05,15.160714149475098,15.176786422729492,14.988571166992188,15.114286422729492,13.21105670928955,383695200.0,AAPL,14.102197,13.305018424987793,0.09396171569824219,0.0
2013-04-08,15.173213958740234,15.26785659790039,15.088929176330566,15.221785545349121,13.305018424987793,300829200.0,AAPL,14.021443,13.329054832458496,0.024036407470703125,0.0
2013-04-09,15.227143287658691,15.303570747375488,15.098214149475098,15.249285697937012,13.329054832458496,306614000.0,AAPL,13.956361,13.600955963134766,0.27190113067626953,0.0
2013-04-10,15.289285659790039,15.609286308288574,15.214642524719238,15.560357093811035,13.600955963134766,375928000.0,AAPL,13.933039,13.558501243591309,-0.04245471954345703,0.0
2013-04-11,15.489999771118164,15.642499923706055,15.399999618530273,15.511786460876465,13.558501243591309,328364400.0,AAPL,13.922992,13.41709041595459,-0.14141082763671875,0.0
2013-04-12,15.505356788635254,15.505356788635254,15.3246431350708,15.350000381469727,13.41709041595459,238613200.0,AAPL,13.900988,13.10648250579834,-0.31060791015625,0.0
2013-04-15,15.25,15.28178596496582,14.983928680419922,14.994643211364746,13.10648250579834,317520000.0,AAPL,13.849688,13.30595588684082,0.19947338104248047,0.0
2013-04-16,15.056071281433105,15.23607063293457,15.020357131958008,15.222857475280762,13.30595588684082,305771200.0,AAPL,13.835305,12.574227333068848,-0.7317285537719727,0.0
2013-04-17,15.009642601013184,15.021429061889648,14.21821403503418,14.385713577270508,12.574227333068848,945056000.0,AAPL,13.742262,12.238645553588867,-0.33558177947998047,0.0
2013-04-18,14.463929176330566,14.492500305175781,13.919285774230957,14.001786231994629,12.238645553588867,666299200.0,AAPL,13.61166,12.191197395324707,-0.047448158264160156,0.0
2013-04-19,13.856071472167969,14.271429061889648,13.753570556640625,13.947500228881836,12.191197395324707,609274400.0,AAPL,13.473405,12.445300102233887,0.2541027069091797,0.0
2013-04-22,14.022856712341309,14.364286422729492,13.973929405212402,14.238213539123535,12.445300102233887,429920400.0,AAPL,13.388908,12.678179740905762,0.232879638671875,0.0
2013-04-23,14.428214073181152,14.585000038146973,14.243213653564453,14.504643440246582,12.678179740905762,664238400.0,AAPL,13.374878,12.657264709472656,-0.02091503143310547,0.0
2013-04-24,14.055000305175781,14.83035659790039,14.01785659790039,14.480713844299316,12.657264709472656,969651200.0,AAPL,13.372269,12.748417854309082,0.09115314483642578,0.0
2013-04-25,14.686785697937012,14.783571243286133,14.535714149475098,14.585000038146973,12.748417854309082,384837600.0,AAPL,13.4724655,13.023755073547363,0.27533721923828125,0.0
2013-04-26,14.63607120513916,14.956070899963379,14.58035659790039,14.899999618530273,13.023755073547363,764097600.0,AAPL,13.569341,13.427079200744629,0.4033241271972656,0.0
2013-04-29,15.016071319580078,15.486429214477539,15.0,15.361429214477539,13.427079200744629,640326400.0,AAPL,13.7169485,13.822286605834961,0.39520740509033203,0.0
2013-04-30,15.539285659790039,15.901785850524902,15.431071281433105,15.813570976257324,13.822286605834961,691538400.0,AAPL,13.897031,13.713337898254393,-0.10894870758056818,0.0
2013-05-01,15.873571395874023,15.89035701751709,15.51392936706543,15.688928604125977,13.713337898254395,506909200.0,AAPL,14.042607,13.907820701599121,0.19448280334472656,0.0
2013-05-02,15.777856826782227,16.02107048034668,15.736785888671875,15.911429405212402,13.907820701599121,421828400.0,AAPL,14.173897,14.047051429748535,0.13923072814941406,0.0
2013-05-03,16.118213653564453,16.186786651611328,16.04107093811035,16.070714950561523,14.047051429748535,361300800.0,AAPL,14.310197,14.382006645202638,0.33495521545410334,0.0
2013-05-06,16.27535629272461,16.507143020629883,16.225357055664062,16.453929901123047,14.382006645202637,496641600.0,AAPL,14.425307,14.318015098571777,-0.06399154663085938,0.0
2013-05-07,16.60607147216797,16.633928298950195,16.203571319580078,16.380714416503906,14.318015098571777,483753200.0,AAPL,14.490283,14.479721069335938,0.16170597076416016,0.0
2013-05-08,16.394285202026367,16.620357513427734,16.278928756713867,16.56571388244629,14.479721069335938,472598000.0,AAPL,14.5144415,14.353395462036133,-0.1263256072998047,0.0
2013-05-09,16.421785354614258,16.53571319580078,16.270713806152344,16.313213348388672,14.353395462036133,398487600.0,AAPL,14.516739,14.233985900878906,-0.11940956115722656,0.0
2013-05-10,16.35607147216797,16.418214797973633,16.088571548461914,16.177499771118164,14.233985900878906,334852000.0,AAPL,14.489011,14.289603233337404,0.05561733245849787,0.0
2013-05-13,16.125356674194336,16.35357093811035,16.125,16.240713119506836,14.289603233337402,316948800.0,AAPL,14.46644,13.947714805603027,-0.341888427734375,0.0
2013-05-14,16.20892906188965,16.257143020629883,15.791070938110352,15.852143287658691,13.947714805603027,447118000.0,AAPL,14.420988,13.476045608520508,-0.47166919708251953,0.0
2013-05-15,15.684286117553711,15.75,15.084285736083984,15.316070556640625,13.476045608520508,741613600.0,AAPL,14.280387,13.656105995178223,0.18006038665771484,0.0
2013-05-16,15.115714073181152,15.637499809265137,14.960714340209961,15.520713806152344,13.656105995178223,603204000.0,AAPL,14.144346,13.614622116088867,-0.04148387908935547,0.0
2013-05-17,15.680356979370117,15.717499732971191,15.393214225769043,15.473570823669434,13.614622116088867,427904400.0,AAPL,14.097342,13.918490409851074,0.30386829376220703,0.0
2013-05-20,15.4253568649292,15.921428680419922,15.360713958740234,15.818928718566895,13.918490409851074,451578400.0,AAPL,14.060918,13.815736770629883,-0.1027536392211914,0.0
2013-05-21,15.648214340209961,15.90999984741211,15.507143020629883,15.702142715454102,13.815736770629883,456022000.0,AAPL,14.040731,13.86884117126465,0.0531044006347674,0.0
2013-05-22,15.858928680419922,16.012500762939453,15.650713920593262,15.762499809265137,13.868841171264648,443038400.0,AAPL,14.02554,13.893665313720703,0.024824142456054688,0.0
2013-05-23,15.569643020629883,15.934286117553711,15.563928604125977,15.790714263916016,13.893665313720703,353021200.0,AAPL,13.975275,13.988253593444824,0.0945882797241211,0.0
2013-05-24,15.744643211364746,15.916428565979004,15.727143287658691,15.898214340209961,13.988253593444824,276166800.0,AAPL,13.9375105,13.871667861938477,0.0,0.11658573150634766
2013-05-28,16.06785774230957,16.11107063293457,15.744643211364746,15.765713691711426,13.871667861938477,386145200.0,AAPL,13.923399,13.981968879699707,0.11030101776123047,0.0
2013-05-29,15.714285850524902,15.98214340209961,15.692856788635254,15.891071319580078,13.981968879699707,330576400.0,AAPL,13.87645,14.19030475616455,0.0,-0.20833587646484375
2013-05-30,15.916070938110352,16.23214340209961,15.875356674194336,16.127857208251953,14.19030475616455,353519600.0,AAPL,13.890356,14.132172584533691,0.0,0.058132171630859375
2013-05-31,16.16071319580078,16.325000762939453,16.053571701049805,16.061786651611328,14.132172584533691,384302800.0,AAPL,13.963461,14.163281440734863,0.0,-0.031108856201171875
2013-06-03,16.09749984741211,16.15571403503418,15.802857398986816,16.097143173217773,14.163281440734863,372352400.0,AAPL,14.046173,14.118974685668945,0.0,0.04430675506591797
2013-06-04,16.18642807006836,16.229642868041992,15.978214263916016,16.046785354614258,14.118974685668945,292728800.0,AAPL,14.135611,13.986992835998533,-0.13198184967041193,0.0
2013-06-05,15.916070938110352,16.097143173217773,15.846785545349121,15.896785736083984,13.986992835998535,290589600.0,AAPL,14.176118,13.778027534484863,-0.20896530151367188,0.0
2013-06-06,15.909643173217773,15.964285850524902,15.501786231994629,15.659285545349121,13.778027534484863,416934000.0,AAPL,14.214982,13.883296012878418,0.10526847839355469,0.0
2013-06-07,15.589285850524902,15.829999923706055,15.456070899963379,15.778928756713867,13.883296012878418,404535600.0,AAPL,14.241858,13.79153823852539,-0.09175777435302734,0.0
2013-06-10,15.883213996887207,16.038570404052734,15.600000381469727,15.674642562866211,13.79153823852539,450153200.0,AAPL,14.305233,13.751002311706543,-0.040535926818847656,0.0
2013-06-11,15.562143325805664,15.812856674194336,15.475713729858398,15.628570556640625,13.751002311706543,286112400.0,AAPL,14.327271,13.581001281738281,-0.17000102996826172,0.0
2013-06-12,15.696429252624512,15.758929252624512,15.410714149475098,15.435357093811035,13.581001281738281,265227200.0,AAPL,14.322052,13.699470520019531,0.11846923828125,0.0
2013-06-13,15.446429252624512,15.612142562866211,15.3125,15.569999694824219,13.699470520019531,285832400.0,AAPL,14.31365,13.513755798339844,-0.1857147216796875,0.0
2013-06-14,15.550000190734863,15.581786155700684,15.303570747375488,15.358928680419922,13.513755798339844,271866000.0,AAPL,14.312024,13.575030326843262,0.06127452850341797,0.0
2013-06-17,15.408571243286133,15.560713768005371,15.369999885559082,15.428570747375488,13.575030326843262,259414400.0,AAPL,14.300623,13.567804336547852,-0.007225990295410156,0.0
2013-06-18,15.412857055664062,15.532142639160156,15.364643096923828,15.420356750488281,13.567804336547852,195025600.0,AAPL,14.271533,13.292218208312988,-0.2755861282348633,0.0
2013-06-19,15.407142639160156,15.416428565979004,15.10714340209961,15.10714340209961,13.292218208312988,310940000.0,AAPL,14.205352,13.09864616394043,-0.1935720443725586,0.0
2013-06-20,14.975000381469727,15.213570594787598,14.827500343322754,14.8871431350708,13.09864616394043,357310800.0,AAPL,14.096614,12.993690490722656,-0.10495567321777344,0.0
2013-06-21,14.946070671081543,15.0,14.574999809265137,14.76785659790039,12.993690490722656,481118400.0,AAPL,13.973749,12.649288177490234,-0.3444023132324219,0.0
2013-06-24,14.550000190734863,14.595000267028809,14.216071128845215,14.376428604125977,12.649288177490234,480746000.0,AAPL,13.812969,12.652117729187012,0.0028295516967773438,0.0
2013-06-25,14.489286422729492,14.563928604125977,14.243928909301758,14.379643440246582,12.652117729187012,314162800.0,AAPL,13.671607,12.50882625579834,-0.14329147338867188,0.0
2013-06-26,14.425000190734863,14.456786155700684,14.130714416503906,14.21678638458252,12.50882625579834,367724000.0,AAPL,13.539366,12.374015808105467,-0.13481044769287287,0.0
2013-06-27,14.258929252624512,14.335356712341309,14.055000305175781,14.063570976257324,12.374015808105469,337246000.0,AAPL,13.458948,12.460430145263672,0.08641433715820312,0.0
