,open,high,low,close,adjclose,volume,ticker,predicted_adjclose_1,true_adjclose_1,buy_profit,sell_profit
2021-01-13,62.939998626708984,64.41000366210938,61.40999984741211,62.150001525878906,62.150001525878906,116059200,NIO,56.685516,60.869998931884766,0.0,1.2800025939941406
2021-01-14,62.630001068115234,63.22999954223633,60.040000915527344,60.869998931884766,60.869998931884766,99338400,NIO,57.2176,56.27000045776367,0.0,4.599998474121094
2021-01-15,59.84000015258789,60.220001220703125,55.66999816894531,56.27000045776367,56.27000045776367,132247900,NIO,57.640255,58.439998626708984,2.1699981689453125,0.0
2021-01-19,58.209999084472656,59.0099983215332,56.40999984741211,58.439998626708984,58.439998626708984,99561100,NIO,57.646065,57.709999084472656,0.0,0.7299995422363281
2021-01-20,59.849998474121094,60.09000015258789,56.189998626708984,57.709999084472656,57.709999084472656,94983600,NIO,57.75268,58.34000015258789,0.6300010681152344,0.0
2021-01-21,57.02000045776367,58.58000183105469,55.880001068115234,58.34000015258789,58.34000015258789,73119500,NIO,57.621086,61.95000076293945,0.0,-3.6100006103515625
2021-01-22,58.95000076293945,62.16999816894531,58.31999969482422,61.95000076293945,61.95000076293945,133918100,NIO,57.91255,59.9900016784668,0.0,1.9599990844726562
2021-01-25,64.05000305175781,64.5199966430664,58.349998474121094,59.9900016784668,59.9900016784668,111986400,NIO,58.2487,60.310001373291016,0.0,-0.31999969482421875
2021-01-26,60.040000915527344,60.66999816894531,58.63999938964844,60.310001373291016,60.310001373291016,70393300,NIO,58.27197,57.150001525878906,0.0,3.1599998474121094
2021-01-27,57.95000076293945,59.790000915527344,56.599998474121094,57.150001525878906,57.150001525878906,73078300,NIO,58.273544,58.369998931884766,1.2199974060058594,0.0
2021-01-28,56.7599983215332,59.459999084472656,55.150001525878906,58.369998931884766,58.369998931884766,73955100,NIO,58.354,57.0,0.0,1.3699989318847656
2021-01-29,59.029998779296875,60.709999084472656,56.439998626708984,57.0,57.0,78678200,NIO,58.429264,56.9900016784668,-0.009998321533203125,0.0
2021-02-01,59.06999969482422,59.119998931884766,54.369998931884766,56.9900016784668,56.9900016784668,79878700,NIO,58.389572,55.77000045776367,-1.220001220703125,0.0
2021-02-02,57.060001373291016,57.540000915527344,54.5099983215332,55.77000045776367,55.77000045776367,66234100,NIO,58.207832,57.97999954223633,2.2099990844726562,0.0
2021-02-03,55.959999084472656,58.720001220703125,54.84000015258789,57.97999954223633,57.97999954223633,80122300,NIO,58.177227,57.599998474121094,-0.3800010681152344,0.0
2021-02-04,58.790000915527344,59.20000076293945,57.11000061035156,57.599998474121094,57.599998474121094,48667900,NIO,58.136063,56.66999816894531,-0.9300003051757812,0.0
2021-02-05,57.7400016784668,57.97999954223633,56.0099983215332,56.66999816894531,56.66999816894531,42892500,NIO,58.031845,59.06999969482422,2.4000015258789062,0.0
2021-02-08,57.08000183105469,59.52000045776367,56.18000030517578,59.06999969482422,59.06999969482422,64030100,NIO,58.167427,62.84000015258789,0.0,-3.770000457763672
2021-02-09,58.95000076293945,63.099998474121094,58.2400016784668,62.84000015258789,62.84000015258789,97246500,NIO,58.76169,61.2599983215332,0.0,1.5800018310546875
2021-02-10,62.54999923706055,64.5999984741211,60.33000183105469,61.2599983215332,61.2599983215332,90366700,NIO,59.535606,60.27000045776367,0.0,0.9899978637695312
2021-02-11,61.689998626708984,63.060001373291016,59.810001373291016,60.27000045776367,60.27000045776367,55615500,NIO,60.073166,59.849998474121094,0.0,0.4200019836425781
2021-02-12,60.2599983215332,61.04999923706055,59.099998474121094,59.849998474121094,59.849998474121094,39973800,NIO,60.35992,59.22999954223633,-0.6199989318847656,0.0
2021-02-16,60.400001525878906,62.13999938964844,58.650001525878906,59.22999954223633,59.22999954223633,55084100,NIO,60.69905,57.31999969482422,-1.9099998474121094,0.0
2021-02-17,57.91999816894531,58.029998779296875,55.900001525878906,57.31999969482422,57.31999969482422,64196800,NIO,60.804855,54.43000030517578,-2.8899993896484375,0.0
2021-02-18,55.45000076293945,56.380001068115234,52.599998474121094,54.43000030517578,54.43000030517578,62505700,NIO,60.56684,55.040000915527344,0.6100006103515625,0.0
2021-02-19,55.720001220703125,56.040000915527344,54.099998474121094,55.040000915527344,55.040000915527344,43020700,NIO,60.348015,50.68000030517578,-4.3600006103515625,0.0
2021-02-22,54.18000030517578,54.369998931884766,50.400001525878906,50.68000030517578,50.68000030517578,68831300,NIO,59.854,49.11000061035156,-1.5699996948242188,0.0
2021-02-23,45.619998931884766,49.66999816894531,41.65999984741211,49.11000061035156,49.11000061035156,142544300,NIO,59.15425,51.86000061035156,2.75,0.0
2021-02-24,49.310001373291016,52.06999969482422,47.75,51.86000061035156,51.86000061035156,82488600,NIO,58.447605,46.810001373291016,-5.049999237060547,0.0
2021-02-25,51.599998474121094,51.849998474121094,46.0099983215332,46.810001373291016,46.810001373291016,95513800,NIO,57.674347,45.779998779296875,-1.0300025939941406,0.0
2021-02-26,47.0,47.95000076293945,44.619998931884766,45.779998779296875,45.779998779296875,100315500,NIO,56.654915,49.7599983215332,3.979999542236328,0.0
2021-03-01,48.54999923706055,50.41999816894531,47.630001068115234,49.7599983215332,49.7599983215332,90985500,NIO,55.960293,43.290000915527344,-6.469997406005859,0.0
2021-03-02,46.11000061035156,47.130001068115234,42.65999984741211,43.290000915527344,43.290000915527344,160677800,NIO,55.40787,41.529998779296875,-1.7600021362304688,0.0
2021-03-03,44.58000183105469,45.08000183105469,41.11000061035156,41.529998779296875,41.529998779296875,106780000,NIO,54.41052,39.279998779296875,-2.25,0.0
2021-03-04,40.4900016784668,42.43000030517578,37.59000015258789,39.279998779296875,39.279998779296875,204295800,NIO,53.611767,38.11000061035156,-1.1699981689453125,0.0
2021-03-05,39.2400016784668,39.869998931884766,31.90999984741211,38.11000061035156,38.11000061035156,270244200,NIO,52.786343,35.209999084472656,-2.9000015258789062,0.0
2021-03-08,36.970001220703125,39.47999954223633,34.900001525878906,35.209999084472656,35.209999084472656,142168500,NIO,51.328682,41.349998474121094,6.1399993896484375,0.0
2021-03-09,37.47999954223633,42.08000183105469,36.52000045776367,41.349998474121094,41.349998474121094,175901000,NIO,50.42227,41.31999969482422,-0.029998779296875,0.0
2021-03-10,43.5,45.2599983215332,40.25,41.31999969482422,41.31999969482422,190337700,NIO,49.988686,46.029998779296875,4.709999084472656,0.0
2021-03-11,44.439998626708984,46.15999984741211,42.79999923706055,46.029998779296875,46.029998779296875,134109800,NIO,49.765526,45.5,-0.529998779296875,0.0
2021-03-12,43.5099983215332,45.79999923706055,42.7599983215332,45.5,45.5,113259600,NIO,49.57762,44.93000030517578,-0.5699996948242188,0.0
2021-03-15,45.54999923706055,46.290000915527344,44.380001068115234,44.93000030517578,44.93000030517578,74013600,NIO,49.439102,43.68000030517578,-1.25,0.0
2021-03-16,45.040000915527344,45.65999984741211,43.16999816894531,43.68000030517578,43.68000030517578,83885500,NIO,49.407017,44.7599983215332,1.0799980163574219,0.0
2021-03-17,41.900001525878906,45.02000045776367,41.33000183105469,44.7599983215332,44.7599983215332,95591200,NIO,49.428036,41.630001068115234,-3.1299972534179688,0.0
2021-03-18,43.29999923706055,44.2599983215332,41.45000076293945,41.630001068115234,41.630001068115234,71159900,NIO,49.269287,43.349998474121094,1.7199974060058594,0.0
2021-03-19,41.439998626708984,43.400001525878906,40.439998626708984,43.349998474121094,43.349998474121094,97435000,NIO,49.152573,42.939998626708984,-0.4099998474121094,0.0
2021-03-22,44.06999969482422,44.560001373291016,42.58000183105469,42.939998626708984,42.939998626708984,72838500,NIO,49.056347,41.18000030517578,-1.7599983215332031,0.0
2021-03-23,42.58000183105469,43.11000061035156,40.97999954223633,41.18000030517578,41.18000030517578,58542300,NIO,48.728096,36.959999084472656,-4.220001220703125,0.0
2021-03-24,41.20000076293945,41.290000915527344,36.58000183105469,36.959999084472656,36.959999084472656,130695000,NIO,48.334988,37.939998626708984,0.9799995422363281,0.0
2021-03-25,35.2400016784668,39.189998626708984,35.119998931884766,37.939998626708984,37.939998626708984,118082000,NIO,47.61146,36.130001068115234,-1.80999755859375,0.0
2021-03-26,35.650001525878906,36.650001525878906,34.0,36.130001068115234,36.130001068115234,162674300,NIO,46.85116,35.5099983215332,-0.6200027465820312,0.0
2021-03-29,35.2599983215332,36.84000015258789,34.5,35.5099983215332,35.5099983215332,83188200,NIO,45.66626,37.54999923706055,2.0400009155273438,0.0
2021-03-30,35.20000076293945,37.959999084472656,34.61000061035156,37.54999923706055,37.54999923706055,106153500,NIO,44.723022,38.97999954223633,1.4300003051757812,0.0
2021-03-31,38.959999084472656,39.25,37.45000076293945,38.97999954223633,38.97999954223633,98298400,NIO,44.08018,39.65999984741211,0.6800003051757812,0.0
2021-04-01,41.560001373291016,42.060001373291016,39.25,39.65999984741211,39.65999984741211,116305500,NIO,43.826607,39.310001373291016,-0.34999847412109375,0.0
2021-04-05,40.540000915527344,40.650001525878906,38.720001220703125,39.310001373291016,39.310001373291016,71418400,NIO,43.2813,40.0,0.6899986267089844,0.0
2021-04-06,38.83000183105469,40.38999938964844,38.41999816894531,40.0,40.0,67969400,NIO,42.875572,37.27000045776367,-2.729999542236328,0.0
2021-04-07,39.70000076293945,39.849998474121094,36.95000076293945,37.27000045776367,37.27000045776367,80022800,NIO,42.646446,38.70000076293945,1.4300003051757812,0.0
2021-04-08,37.619998931884766,39.18000030517578,37.470001220703125,38.70000076293945,38.70000076293945,63692000,NIO,42.152866,38.119998931884766,-0.5800018310546875,0.0
2021-04-09,38.349998474121094,38.36000061035156,37.0099983215332,38.119998931884766,38.119998931884766,69132100,NIO,41.73452,37.13999938964844,-0.9799995422363281,0.0
2021-04-12,37.959999084472656,38.0,36.7599983215332,37.13999938964844,37.13999938964844,53428100,NIO,41.262413,38.47999954223633,1.3400001525878906,0.0
2021-04-13,37.47999954223633,38.65999984741211,37.33000183105469,38.47999954223633,38.47999954223633,62005700,NIO,40.79966,37.02000045776367,-1.4599990844726562,0.0
2021-04-14,39.22999954223633,39.33000183105469,36.790000915527344,37.02000045776367,37.02000045776367,78454000,NIO,40.67499,35.65999984741211,-1.3600006103515625,0.0
2021-04-15,37.02000045776367,37.060001373291016,34.560001373291016,35.65999984741211,35.65999984741211,100437400,NIO,40.453552,36.09000015258789,0.43000030517578125,0.0
2021-04-16,34.689998626708984,36.540000915527344,34.060001373291016,36.09000015258789,36.09000015258789,84313700,NIO,40.331413,36.779998779296875,0.6899986267089844,0.0
